ddc,keyword,iri,term_type
https://id.oclc.org/worldcat/ddc/E3GmCmjThVqpXxdt3rymxkyJ6M,238,Nicene Creed,alt
https://id.oclc.org/worldcat/ddc/E3X4KRybVFbv9xGj9kpCpkRPh3,240,Christian ethics,alt
https://id.oclc.org/worldcat/ddc/E3H3djYc79jPTTcWYhChgR9dRc,250,Parish administration,alt
https://id.oclc.org/worldcat/ddc/E3H3djYc79jPTTcWYhChgR9dRc,250,Congregational studies,alt
https://id.oclc.org/worldcat/ddc/E46tyqpYBxxY3RtxHjhJMRcWRb,280,Protestantism,alt
https://id.oclc.org/worldcat/ddc/E46tyqpYBxxY3RtxHjhJMRcWRb,280,Catholicism,alt
https://id.oclc.org/worldcat/ddc/E46tyqpYBxxY3RtxHjhJMRcWRb,280,Orthodox Christianity,alt
https://id.oclc.org/worldcat/ddc/E3prHbwrXpPm9qqv7bYM6w6dKK,282,Catholicism,alt
https://id.oclc.org/worldcat/ddc/E3HWgwqxHPYy4CXtHytVv6WgTk,301,Social theory,alt
https://id.oclc.org/worldcat/ddc/E3HWgwqxHPYy4CXtHytVv6WgTk,301,Cultural studies,alt
https://id.oclc.org/worldcat/ddc/E487V9xcrWVMYJjfYv4FqvXpmt,302,Group dynamics,alt
https://id.oclc.org/worldcat/ddc/E487V9xcrWVMYJjfYv4FqvXpmt,302,Interpersonal relationships,alt
https://id.oclc.org/worldcat/ddc/E3MbV7gMFmjGY8D6JKY7PTpbGM,302.2,Media studies,alt
https://id.oclc.org/worldcat/ddc/E3MbV7gMFmjGY8D6JKY7PTpbGM,302.2,Rhetoric,alt
https://id.oclc.org/worldcat/ddc/E33HYYjwbKYHVprfVCfXQFTpyG,302.222,Kinesics,alt
https://id.oclc.org/worldcat/ddc/E3htQ9J4Q6bHfjXRVxBjvRyq4v,302.2244,Literacy studies,alt
https://id.oclc.org/worldcat/ddc/E37X8q89Dfp8jQFbF6q8v8FqTK,302.23,New media,alt
https://id.oclc.org/worldcat/ddc/E37X8q89Dfp8jQFbF6q8v8FqTK,302.23,Social media,alt
https://id.oclc.org/worldcat/ddc/E3wHKVRj8jFb9xdGVH6gK63YFQ,302.231,New media,alt
https://id.oclc.org/worldcat/ddc/E3wHKVRj8jFb9xdGVH6gK63YFQ,302.231,Social media,alt
https://id.oclc.org/worldcat/ddc/E3wHKVRj8jFb9xdGVH6gK63YFQ,302.231,Cyberculture,alt
https://id.oclc.org/worldcat/ddc/E3Hjh9wKTmbf7RkdmFbWFRPG4W,302.234,Broadcasting,alt
https://id.oclc.org/worldcat/ddc/E3Hjh9wKTmbf7RkdmFbWFRPG4W,302.234,Film studies,alt
https://id.oclc.org/worldcat/ddc/E3fTypWQrGvcXMDKCm6YF4hXQt,302.33,Crowd psychology,alt
https://id.oclc.org/worldcat/ddc/E3bKXvg9YVdVpcmMCDcwmVypxc,302.35,Corporate culture,alt
https://id.oclc.org/worldcat/ddc/E3D33wVCgMRCVjvPPxVQ7K7yyv,303,Social control,alt
https://id.oclc.org/worldcat/ddc/E3D33wVCgMRCVjvPPxVQ7K7yyv,303,Social movements,alt
https://id.oclc.org/worldcat/ddc/E3GVmc6T9rpR7rqCJvBkrPf3kW,303.4,Social movements,alt
https://id.oclc.org/worldcat/ddc/E3GVmc6T9rpR7rqCJvBkrPf3kW,303.4,Activism,alt
https://id.oclc.org/worldcat/ddc/E3GVmc6T9rpR7rqCJvBkrPf3kW,303.4,Globalization,alt
https://id.oclc.org/worldcat/ddc/E4cyvhRRR9cppCMCGjJB4ydHPm,303.482,Globalization,alt
https://id.oclc.org/worldcat/ddc/E34Bb3QHFFhgxgtfHCRxpQXCvY,303.483,Technoscience,alt
https://id.oclc.org/worldcat/ddc/E34Bb3QHFFhgxgtfHCRxpQXCvY,303.483,STS,alt
https://id.oclc.org/worldcat/ddc/E34Bb3QHFFhgxgtfHCRxpQXCvY,303.483,"Science, Technology, and Society",alt
https://id.oclc.org/worldcat/ddc/E34Bb3QHFFhgxgtfHCRxpQXCvY,303.483,Innovation studies,alt
https://id.oclc.org/worldcat/ddc/E3dYyD3qgktpHKMpgW3VtrgjHQ,303.4833,Digital divide,alt
https://id.oclc.org/worldcat/ddc/E3dYyD3qgktpHKMpgW3VtrgjHQ,303.4833,Information society,alt
https://id.oclc.org/worldcat/ddc/E3dYyD3qgktpHKMpgW3VtrgjHQ,303.4833,Network society,alt
https://id.oclc.org/worldcat/ddc/E3dYyD3qgktpHKMpgW3VtrgjHQ,303.4833,Media effects,alt
https://id.oclc.org/worldcat/ddc/E4bT39vcpYcCJvHFrttwkry8F4,303.4834,Artificial intelligence--social effects,alt
https://id.oclc.org/worldcat/ddc/E4bT39vcpYcCJvHFrttwkry8F4,303.4834,Digital transformation,alt
https://id.oclc.org/worldcat/ddc/E3cP7GtHXDjcbFdqxVwhqjXvrY,303.484,Social activism,alt
https://id.oclc.org/worldcat/ddc/E3cP7GtHXDjcbFdqxVwhqjXvrY,303.484,Advocacy,alt
https://id.oclc.org/worldcat/ddc/E3cP7GtHXDjcbFdqxVwhqjXvrY,303.484,Grassroots movements,alt
https://id.oclc.org/worldcat/ddc/E3qQx79wWYhgcxhydQtBrbwqTq,303.6,Peace studies,alt
https://id.oclc.org/worldcat/ddc/E3qQx79wWYhgcxhydQtBrbwqTq,303.6,Nonviolence,alt
https://id.oclc.org/worldcat/ddc/E3BVhvRj4cYJwMD4MbPQYHFj3f,303.69,Mediation,alt
https://id.oclc.org/worldcat/ddc/E3BVhvRj4cYJwMD4MbPQYHFj3f,303.69,Negotiation,alt
https://id.oclc.org/worldcat/ddc/E3BVhvRj4cYJwMD4MbPQYHFj3f,303.69,Arbitration,alt
https://id.oclc.org/worldcat/ddc/E3CxC9H4jj7RM7GYj863YyM7dW,304.2,Environmental sociology,alt
https://id.oclc.org/worldcat/ddc/E39mF7cvhWFxQFGfbX3VTWVfK6,304.5,Behavioral genetics,alt
https://id.oclc.org/worldcat/ddc/E3YRFrQrfPhTRFgGYDJW3WTx76,304.6,Demographics,alt
https://id.oclc.org/worldcat/ddc/E3YRFrQrfPhTRFgGYDJW3WTx76,304.6,Population studies,alt
https://id.oclc.org/worldcat/ddc/E37dgKKptt7VtrcRKPHpB3DkBb,304.8,Diaspora,alt
https://id.oclc.org/worldcat/ddc/E37dgKKptt7VtrcRKPHpB3DkBb,304.8,Refugees,alt
https://id.oclc.org/worldcat/ddc/E3mwpYwmw6KXBpcRwmjcDhCmKg,305,Identity politics,alt
https://id.oclc.org/worldcat/ddc/E3mwpYwmw6KXBpcRwmjcDhCmKg,305,Diversity and inclusion,alt
https://id.oclc.org/worldcat/ddc/E3vJ7XMQjMfd6xmMTfgtKj4tJm,305.2,Generations,alt
https://id.oclc.org/worldcat/ddc/E3vJ7XMQjMfd6xmMTfgtKj4tJm,305.2,Youth studies,alt
https://id.oclc.org/worldcat/ddc/E3vJ7XMQjMfd6xmMTfgtKj4tJm,305.2,Gerontology,alt
https://id.oclc.org/worldcat/ddc/E3gwkKwgQwq8MmkFVQGJKhf47B,305.3,Gender studies,alt
https://id.oclc.org/worldcat/ddc/E4bYM73bxYBrfX88VffyjhD8Yt,305.4,Feminism,alt
https://id.oclc.org/worldcat/ddc/E4bYM73bxYBrfX88VffyjhD8Yt,305.4,Feminist theory,alt
https://id.oclc.org/worldcat/ddc/E46kmqwH7WTJBgfrfkdkT4qBKh,305.5,Social mobility,alt
https://id.oclc.org/worldcat/ddc/E46kmqwH7WTJBgfrfkdkT4qBKh,305.5,Economic inequality,alt
https://id.oclc.org/worldcat/ddc/E48jPbxXx3yBQhtXPQwpVF4b66,305.8,Race and ethnicity,alt
https://id.oclc.org/worldcat/ddc/E48jPbxXx3yBQhtXPQwpVF4b66,305.8,Multiculturalism,alt
https://id.oclc.org/worldcat/ddc/E48jPbxXx3yBQhtXPQwpVF4b66,305.8,Indigenous studies,alt
https://id.oclc.org/worldcat/ddc/E3vdHvMwHkcHxjVJK6qRgf7RGY,305.9,Disability studies,alt
https://id.oclc.org/worldcat/ddc/E3XhQDdWphRvHdTpXqTyDWBCfV,306,Cultural sociology,alt
https://id.oclc.org/worldcat/ddc/E3364qD7Wf43D3Rk6gyD9xffPR,306.1,Youth culture,alt
https://id.oclc.org/worldcat/ddc/E3364qD7Wf43D3Rk6gyD9xffPR,306.1,Counter-culture,alt
https://id.oclc.org/worldcat/ddc/E3m9bM8HQWfqGWGhbMJfkjtt6k,306.44,Language and culture,alt
https://id.oclc.org/worldcat/ddc/E3hB9G4jJ9vM7Dq7Dy3WxRqW48,306.45,Sociology of science,alt
https://id.oclc.org/worldcat/ddc/E3VwPvVMtWdDv8FxdwqwFP89f6,306.461,Medical sociology,alt
https://id.oclc.org/worldcat/ddc/E3VwPvVMtWdDv8FxdwqwFP89f6,306.461,Sociology of health and illness,alt
https://id.oclc.org/worldcat/ddc/E3WhkQXDm9KWc6w39mbhBGQtx7,306.76,LGBTQ studies,alt
https://id.oclc.org/worldcat/ddc/E3WhkQXDm9KWc6w39mbhBGQtx7,306.76,Queer theory,alt
https://id.oclc.org/worldcat/ddc/E3WhkQXDm9KWc6w39mbhBGQtx7,306.76,Gender and sexuality studies,alt
https://id.oclc.org/worldcat/ddc/E3DBbY6tHbPWVFP8GMgXgCpV4K,306.8,Family sociology,alt
https://id.oclc.org/worldcat/ddc/E3DBbY6tHbPWVFP8GMgXgCpV4K,306.8,Kinship studies,alt
https://id.oclc.org/worldcat/ddc/E3wMFgrXMfC7BKJ3cTjJrWQjTV,306.9,Thanatology,alt
https://id.oclc.org/worldcat/ddc/E3wMFgrXMfC7BKJ3cTjJrWQjTV,306.9,Sociology of death,alt
https://id.oclc.org/worldcat/ddc/E3KPYJkkBkGW8c3FxhXcCGRQTT,307,Community studies,alt
https://id.oclc.org/worldcat/ddc/E3XFYRkxmFBc9D8pJkhRF8fMFK,307.12,Urban planning,alt
https://id.oclc.org/worldcat/ddc/E3XFYRkxmFBc9D8pJkhRF8fMFK,307.12,Regional planning,alt
https://id.oclc.org/worldcat/ddc/E3bW4gvDyRvMw3V7YFJVPKy7Xb,307.72,Agrarian studies,alt
https://id.oclc.org/worldcat/ddc/E44hgkBQMb4rydfjJfdVMdCJrm,307.76,Urban studies,alt
https://id.oclc.org/worldcat/ddc/E3QWTGGvfxCCrgrVfGBF4bt46Y,320,Civics,alt
https://id.oclc.org/worldcat/ddc/E3QWTGGvfxCCrgrVfGBF4bt46Y,320,Public affairs,alt
https://id.oclc.org/worldcat/ddc/E3qjGYYVB9CyPt88MHF9DDDVPC,320.5,Political theory,alt
https://id.oclc.org/worldcat/ddc/E3dGQBvKVbYqWyKbHqfxVwF74m,322.1,Church-state relations,alt
https://id.oclc.org/worldcat/ddc/E34hrRK3bjhkftfYgXBry7kGvg,322.2,Labor politics,alt
https://id.oclc.org/worldcat/ddc/E44JVq6F8W7tpY7hMtxhRMwTH9,322.4,Lobbying,alt
https://id.oclc.org/worldcat/ddc/E44JVq6F8W7tpY7hMtxhRMwTH9,322.4,Advocacy groups,alt
https://id.oclc.org/worldcat/ddc/E44JVq6F8W7tpY7hMtxhRMwTH9,322.4,Social movements,alt
https://id.oclc.org/worldcat/ddc/E3Wbch8xDkdk6cVy8VPCCMhrBF,323,Human rights,alt
https://id.oclc.org/worldcat/ddc/E4bT39vcpYcCJvHFrttwkry8F4,303.4834,AI--social effects,alt
https://id.oclc.org/worldcat/ddc/E3QpQcjXhbHBcKXpH3Kr9v7cjM,303.49,Futures studies,alt
https://id.oclc.org/worldcat/ddc/E3QpQcjXhbHBcKXpH3Kr9v7cjM,303.49,Futurology,alt
https://id.oclc.org/worldcat/ddc/E3FkX6kvXkbgMGd6kGBX8WbvC3,304.28,Climate change--social aspects,alt
https://id.oclc.org/worldcat/ddc/E3mwpYwmw6KXBpcRwmjcDhCmKg,305,Intersectionality,alt
https://id.oclc.org/worldcat/ddc/E3DBbY6tHbPWVFP8GMgXgCpV4K,306.8,Family studies,alt
https://id.oclc.org/worldcat/ddc/E3DBbY6tHbPWVFP8GMgXgCpV4K,306.8,Kinship,alt
https://id.oclc.org/worldcat/ddc/E3QWTGGvfxCCrgrVfGBF4bt46Y,320,PoliSci,alt
https://id.oclc.org/worldcat/ddc/E3hkTpGKy8dyPJtv9tjyB6yQgR,323.448,Data privacy,alt
https://id.oclc.org/worldcat/ddc/E3hkTpGKy8dyPJtv9tjyB6yQgR,323.448,Information privacy,alt
https://id.oclc.org/worldcat/ddc/E3hkTpGKy8dyPJtv9tjyB6yQgR,323.448,Digital privacy,alt
https://id.oclc.org/worldcat/ddc/E3WXtPrtjqR7fBkF6rfy69mPqf,324,Electoral process,alt
https://id.oclc.org/worldcat/ddc/E3WXtPrtjqR7fBkF6rfy69mPqf,324,Voting,alt
https://id.oclc.org/worldcat/ddc/E3WXtPrtjqR7fBkF6rfy69mPqf,324,Political campaigns,alt
https://id.oclc.org/worldcat/ddc/E47x6GdQdm6KrcgyBxCDc3GgTK,327,Global politics,alt
https://id.oclc.org/worldcat/ddc/E47x6GdQdm6KrcgyBxCDc3GgTK,327,World affairs,alt
https://id.oclc.org/worldcat/ddc/E47x6GdQdm6KrcgyBxCDc3GgTK,327,Geopolitics,alt
https://id.oclc.org/worldcat/ddc/E3bd4XGGXWgkMyTh3f43KXwx8G,328,Lawmaking,alt
https://id.oclc.org/worldcat/ddc/E37JHjV9yp67MdX74mthKYkKCx,330,Economy,alt
https://id.oclc.org/worldcat/ddc/E37JHjV9yp67MdX74mthKYkKCx,330,Economic theory,alt
https://id.oclc.org/worldcat/ddc/E37JHjV9yp67MdX74mthKYkKCx,330,Political economy,alt
https://id.oclc.org/worldcat/ddc/E3tvpBQ6HmjD3BqMVtMCCQQghP,331,Workforce economics,alt
https://id.oclc.org/worldcat/ddc/E3tvpBQ6HmjD3BqMVtMCCQQghP,331,Employment studies,alt
https://id.oclc.org/worldcat/ddc/E3BWDVBJ9ht7xKCRrFKJCxXdf7,332.024,Financial literacy,alt
https://id.oclc.org/worldcat/ddc/E3BWDVBJ9ht7xKCRrFKJCxXdf7,332.024,Money management,alt
https://id.oclc.org/worldcat/ddc/E3BWDVBJ9ht7xKCRrFKJCxXdf7,332.024,Budgeting,alt
https://id.oclc.org/worldcat/ddc/E3GfdWJdvwQgwgRGQkj8JrG8TY,332.4,Monetary systems,alt
https://id.oclc.org/worldcat/ddc/E3w7tPRmmMf6fBqPbbq7WXk6QX,332.6,Investing,alt
https://id.oclc.org/worldcat/ddc/E3w7tPRmmMf6fBqPbbq7WXk6QX,332.6,Financial markets,alt
https://id.oclc.org/worldcat/ddc/E3w7tPRmmMf6fBqPbbq7WXk6QX,332.6,Asset management,alt
https://id.oclc.org/worldcat/ddc/E3mHpbd8KQ6jkf7GfTFdjPqRbW,332.6322,Equities,alt
https://id.oclc.org/worldcat/ddc/E3mHpbd8KQ6jkf7GfTFdjPqRbW,332.6322,Shares,alt
https://id.oclc.org/worldcat/ddc/E3mHpbd8KQ6jkf7GfTFdjPqRbW,332.6322,Stock market,alt
https://id.oclc.org/worldcat/ddc/E448jBCQCDGWP7Q86hbJc67QYR,323.1,Minority rights,alt
https://id.oclc.org/worldcat/ddc/E448jBCQCDGWP7Q86hbJc67QYR,323.1,Indigenous rights,alt
https://id.oclc.org/worldcat/ddc/E448jBCQCDGWP7Q86hbJc67QYR,323.1,Ethnic minority rights,alt
https://id.oclc.org/worldcat/ddc/E3hkTpGKy8dyPJtv9tjyB6yQgR,323.448,Surveillance studies,alt
https://id.oclc.org/worldcat/ddc/E3869Vb38R8MJJk7phjFY66Rmc,323.6,Nationality law,alt
https://id.oclc.org/worldcat/ddc/E3869Vb38R8MJJk7phjFY66Rmc,323.6,Naturalization,alt
https://id.oclc.org/worldcat/ddc/E3WXtPrtjqR7fBkF6rfy69mPqf,324,Voting systems,alt
https://id.oclc.org/worldcat/ddc/E3gxDWrBHF4wGqBg6Xbx4w4jr9,324.2,Party systems,alt
https://id.oclc.org/worldcat/ddc/E3gxDWrBHF4wGqBg6Xbx4w4jr9,324.2,Political platforms,alt
https://id.oclc.org/worldcat/ddc/E3RKCYtVDdBtwMrWd9HFKtp3YQ,324.7,Campaigning,alt
https://id.oclc.org/worldcat/ddc/E3RKCYtVDdBtwMrWd9HFKtp3YQ,324.7,Political advertising,alt
https://id.oclc.org/worldcat/ddc/E3RKCYtVDdBtwMrWd9HFKtp3YQ,324.7,Get out the vote,alt
https://id.oclc.org/worldcat/ddc/E3RKCYtVDdBtwMrWd9HFKtp3YQ,324.7,GOTV,alt
https://id.oclc.org/worldcat/ddc/E36wpjgVyVtv8WxmFf9hW99qhy,325,Human migration,alt
https://id.oclc.org/worldcat/ddc/E36wpjgVyVtv8WxmFf9hW99qhy,325,Immigration policy,alt
https://id.oclc.org/worldcat/ddc/E36wpjgVyVtv8WxmFf9hW99qhy,325,Postcolonialism,alt
https://id.oclc.org/worldcat/ddc/E3qHMPbYhCM9x3rfPBCvCGThF8,326,Abolitionism,alt
https://id.oclc.org/worldcat/ddc/E3qHMPbYhCM9x3rfPBCvCGThF8,326,Slave trade,alt
https://id.oclc.org/worldcat/ddc/E3qHMPbYhCM9x3rfPBCvCGThF8,326,Modern slavery,alt
https://id.oclc.org/worldcat/ddc/E3bd4XGGXWgkMyTh3f43KXwx8G,328,Legislation,alt
https://id.oclc.org/worldcat/ddc/E3fCKDyKcfRGX7KF9yJ4hwhPjb,332,Monetary economics,alt
https://id.oclc.org/worldcat/ddc/E3fCKDyKcfRGX7KF9yJ4hwhPjb,332,Financial markets,alt
https://id.oclc.org/worldcat/ddc/E3KbvYXJDbD4BQHTTbF6Pv8qJM,332.6327,ETFs,alt
https://id.oclc.org/worldcat/ddc/E3KbvYXJDbD4BQHTTbF6Pv8qJM,332.6327,Exchange-Traded Funds,alt
https://id.oclc.org/worldcat/ddc/E3KbvYXJDbD4BQHTTbF6Pv8qJM,332.6327,Hedge funds,alt
https://id.oclc.org/worldcat/ddc/E3tq8mRfWXvWHQm67MXvY9vmkp,333,Natural resource economics,alt
https://id.oclc.org/worldcat/ddc/E3YKrBTy9pbqhvxvCdGgbJwRTp,334,Co-ops,alt
https://id.oclc.org/worldcat/ddc/E3YKrBTy9pbqhvxvCdGgbJwRTp,334,Worker cooperatives,alt
https://id.oclc.org/worldcat/ddc/E3YKrBTy9pbqhvxvCdGgbJwRTp,334,Consumer cooperatives,alt
https://id.oclc.org/worldcat/ddc/E36jfjx98WMvDfgj7fRDWFYvb3,335,Communism,alt
https://id.oclc.org/worldcat/ddc/E36jfjx98WMvDfgj7fRDWFYvb3,335,Marxism,alt
https://id.oclc.org/worldcat/ddc/E36jfjx98WMvDfgj7fRDWFYvb3,335,Social democracy,alt
https://id.oclc.org/worldcat/ddc/E473kVBPTCRfYFYymw9YXvyqvC,336,Government finance,alt
https://id.oclc.org/worldcat/ddc/E473kVBPTCRfYFYymw9YXvyqvC,336,Fiscal policy,alt
https://id.oclc.org/worldcat/ddc/E473kVBPTCRfYFYymw9YXvyqvC,336,Taxation,alt
https://id.oclc.org/worldcat/ddc/E3PJdgCWB7rqGgYtBqRXg43XFh,337,International trade,alt
https://id.oclc.org/worldcat/ddc/E3PJdgCWB7rqGgYtBqRXg43XFh,337,Globalization,alt
https://id.oclc.org/worldcat/ddc/E3PJdgCWB7rqGgYtBqRXg43XFh,337,Foreign trade,alt
https://id.oclc.org/worldcat/ddc/E3bbdXdh3mkQ4xV3kXthCbfQb9,338,Manufacturing,alt
https://id.oclc.org/worldcat/ddc/E3bbdXdh3mkQ4xV3kXthCbfQb9,338,Supply chain,alt
https://id.oclc.org/worldcat/ddc/E3P6hb7gK4RrCMwKwyB3BRVmM8,338.04,Startups,alt
https://id.oclc.org/worldcat/ddc/E3P6hb7gK4RrCMwKwyB3BRVmM8,338.04,Small business,alt
https://id.oclc.org/worldcat/ddc/E3P6hb7gK4RrCMwKwyB3BRVmM8,338.04,Venture capital,alt
https://id.oclc.org/worldcat/ddc/E3FygWTvdH48kb4jJT9Dh8HwF8,339,National economy,alt
https://id.oclc.org/worldcat/ddc/E3FygWTvdH48kb4jJT9Dh8HwF8,339,Economic indicators,alt
https://id.oclc.org/worldcat/ddc/E3FygWTvdH48kb4jJT9Dh8HwF8,339,GDP,alt
https://id.oclc.org/worldcat/ddc/E3FygWTvdH48kb4jJT9Dh8HwF8,339,Gross Domestic Product,alt
https://id.oclc.org/worldcat/ddc/E3KbvYXJDbD4BQHTTbF6Pv8qJM,332.6327,ETF,alt
https://id.oclc.org/worldcat/ddc/E3KbvYXJDbD4BQHTTbF6Pv8qJM,332.6327,Exchange-Traded Fund,alt
https://id.oclc.org/worldcat/ddc/E3KbvYXJDbD4BQHTTbF6Pv8qJM,332.6327,Index funds,alt
https://id.oclc.org/worldcat/ddc/E3KbvYXJDbD4BQHTTbF6Pv8qJM,332.6327,Robo-advisors,alt
https://id.oclc.org/worldcat/ddc/E3KbvYXJDbD4BQHTTbF6Pv8qJM,332.6327,Collective investment scheme,alt
https://id.oclc.org/worldcat/ddc/E3KbvYXJDbD4BQHTTbF6Pv8qJM,332.6327,Asset management,alt
https://id.oclc.org/worldcat/ddc/E3x7CYgtKtdmqbRykxvXWcDkMB,332.6328,Raw materials,alt
https://id.oclc.org/worldcat/ddc/E3x7CYgtKtdmqbRykxvXWcDkMB,332.6328,Precious metals,alt
https://id.oclc.org/worldcat/ddc/E3x7CYgtKtdmqbRykxvXWcDkMB,332.6328,Futures contracts,alt
https://id.oclc.org/worldcat/ddc/E3x7CYgtKtdmqbRykxvXWcDkMB,332.6328,Hard commodities,alt
https://id.oclc.org/worldcat/ddc/E3x7CYgtKtdmqbRykxvXWcDkMB,332.6328,Soft commodities,alt
https://id.oclc.org/worldcat/ddc/E3x7CYgtKtdmqbRykxvXWcDkMB,332.6328,Energy commodities,alt
https://id.oclc.org/worldcat/ddc/E3WTf9g6WwqvhFdvpfhYPyvpxj,332.642,Algorithmic trading,alt
https://id.oclc.org/worldcat/ddc/E3WTf9g6WwqvhFdvpfhYPyvpxj,332.642,High-frequency trading,alt
https://id.oclc.org/worldcat/ddc/E3WTf9g6WwqvhFdvpfhYPyvpxj,332.642,HFT,alt
https://id.oclc.org/worldcat/ddc/E3WTf9g6WwqvhFdvpfhYPyvpxj,332.642,Dark pools,alt
https://id.oclc.org/worldcat/ddc/E3WTf9g6WwqvhFdvpfhYPyvpxj,332.642,Market microstructure,alt
https://id.oclc.org/worldcat/ddc/E3WTf9g6WwqvhFdvpfhYPyvpxj,332.642,Stonks,alt
https://id.oclc.org/worldcat/ddc/E3TVyjJv6fq84CVxQmwvrBmkcB,332.645,Day trading,alt
https://id.oclc.org/worldcat/ddc/E3TVyjJv6fq84CVxQmwvrBmkcB,332.645,Swing trading,alt
https://id.oclc.org/worldcat/ddc/E3TVyjJv6fq84CVxQmwvrBmkcB,332.645,Short selling,alt
https://id.oclc.org/worldcat/ddc/E3TVyjJv6fq84CVxQmwvrBmkcB,332.645,Hedging,alt
https://id.oclc.org/worldcat/ddc/E3TVyjJv6fq84CVxQmwvrBmkcB,332.645,Derivatives trading,alt
https://id.oclc.org/worldcat/ddc/E3Qb9pkRpwpxfTp4CDmpRG4GBb,332.673,FDI,alt
https://id.oclc.org/worldcat/ddc/E3Qb9pkRpwpxfTp4CDmpRG4GBb,332.673,Global investment,alt
https://id.oclc.org/worldcat/ddc/E3HHwjGtTKKvcTpWCFgQf7YKjc,332.678,Investment advice,alt
https://id.oclc.org/worldcat/ddc/E3HHwjGtTKKvcTpWCFgQf7YKjc,332.678,Stock picking,alt
https://id.oclc.org/worldcat/ddc/E3HHwjGtTKKvcTpWCFgQf7YKjc,332.678,Market analysis,alt
https://id.oclc.org/worldcat/ddc/E3yQTVVDBx9bK8XdCVMMbvYDmp,332.72,Mortgage loans,alt
https://id.oclc.org/worldcat/ddc/E3yQTVVDBx9bK8XdCVMMbvYDmp,332.72,Home loans,alt
https://id.oclc.org/worldcat/ddc/E3B7vc3GmBFwYJy9bFCfcRMpvD,332.75,Corporate bankruptcy,alt
https://id.oclc.org/worldcat/ddc/E3B7vc3GmBFwYJy9bFCfcRMpvD,332.75,Personal bankruptcy,alt
https://id.oclc.org/worldcat/ddc/E4bdGgFhXqWRy3cKRtCgWv8HCX,332.76,Credit cards,alt
https://id.oclc.org/worldcat/ddc/E3YRjtPDY9Mfp3DqRmbhKD6WgK,333.7,Sustainability,alt
https://id.oclc.org/worldcat/ddc/E3cpcWcRm6RVH3wkpvhHXHDwvD,333.72,Environmental protection,alt
https://id.oclc.org/worldcat/ddc/E3cpcWcRm6RVH3wkpvhHXHDwvD,333.72,Ecology movement,alt
https://id.oclc.org/worldcat/ddc/E3rBP6XGPc4J8M6CHqrwtbdyTm,333.79,Energy economics,alt
https://id.oclc.org/worldcat/ddc/E3X8jpPpfQQR4x49wQGFdVQdxv,333.794,Green energy,alt
https://id.oclc.org/worldcat/ddc/E3X8jpPpfQQR4x49wQGFdVQdxv,333.794,Sustainable energy,alt
https://id.oclc.org/worldcat/ddc/E3X8jpPpfQQR4x49wQGFdVQdxv,333.794,Clean energy,alt
https://id.oclc.org/worldcat/ddc/E3P6hb7gK4RrCMwKwyB3BRVmM8,338.04,Business incubation,alt
https://id.oclc.org/worldcat/ddc/E3P6hb7gK4RrCMwKwyB3BRVmM8,338.04,Angel investors,alt
https://id.oclc.org/worldcat/ddc/E3Tpt4dfCQWm7Kx4JgcXpWvbM9,338.5,Price theory,alt
https://id.oclc.org/worldcat/ddc/E3Tpt4dfCQWm7Kx4JgcXpWvbM9,338.5,Theory of the firm,alt
https://id.oclc.org/worldcat/ddc/E3YGc8hjrWDtWbJkRMCDpG3rmM,338.7,Corporations,alt
https://id.oclc.org/worldcat/ddc/E3YGc8hjrWDtWbJkRMCDpG3rmM,338.7,Firms,alt
https://id.oclc.org/worldcat/ddc/E3JYvBj4xGHyryXckTdFtKg6mY,338.8,Mergers and acquisitions,alt
https://id.oclc.org/worldcat/ddc/E3JYvBj4xGHyryXckTdFtKg6mY,338.8,M&A,alt
https://id.oclc.org/worldcat/ddc/E3JYvBj4xGHyryXckTdFtKg6mY,338.8,Corporate consolidation,alt
https://id.oclc.org/worldcat/ddc/E3htBHRKXYYkwcFGYtH8rHcRc9,338.82,Monopolies,alt
https://id.oclc.org/worldcat/ddc/E3htBHRKXYYkwcFGYtH8rHcRc9,338.82,Oligopolies,alt
https://id.oclc.org/worldcat/ddc/E3htBHRKXYYkwcFGYtH8rHcRc9,338.82,Antitrust law,alt
https://id.oclc.org/worldcat/ddc/E33fW7qQM6rFfYMJbtT9yYjv7G,338.88,MNCs,alt
https://id.oclc.org/worldcat/ddc/E33fW7qQM6rFfYMJbtT9yYjv7G,338.88,Transnational corporations,alt
https://id.oclc.org/worldcat/ddc/E33fW7qQM6rFfYMJbtT9yYjv7G,338.88,Globalization,alt
https://id.oclc.org/worldcat/ddc/E33v7r3q3XQcX96rw8JDTvtGbv,338.927,Green technology,alt
https://id.oclc.org/worldcat/ddc/E33v7r3q3XQcX96rw8JDTvtGbv,338.927,Eco-friendly technology,alt
https://id.oclc.org/worldcat/ddc/E3CTpgryMhXKFPd7yTJ8bC8bYX,339.2,Wealth gap,alt
https://id.oclc.org/worldcat/ddc/E3CTpgryMhXKFPd7yTJ8bC8bYX,339.2,Economic inequality,alt
https://id.oclc.org/worldcat/ddc/E3CTpgryMhXKFPd7yTJ8bC8bYX,339.2,Wealth distribution,alt
https://id.oclc.org/worldcat/ddc/E3QPcbHMyWBRBTvPGTHxk49vdx,339.3,National income,alt
https://id.oclc.org/worldcat/ddc/E3QPcbHMyWBRBTvPGTHxk49vdx,339.3,Gross Domestic Product,alt
